analysis_role,family,stage,feature_block,configuration_id,training_seed,status,failure_code,selected_ansatz_id,parameters,n,positive_n,positive_share,pooled_oof_pr_auc,pooled_oof_roc_auc,fold_pr_auc_mean,fold_pr_auc_sample_sd
QNN_Q1,qnn,qnn_q1,L+D+R,model_stage_v1__qnn_q1__rot_cnot_ring,20260818,COMPLETE,,ROT_CNOT_RING,"{""ansatz"":""ROT_CNOT_RING"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.3837976698667534,0.7389300324519184,0.38412877421707153,0.06804847266292344
QNN_Q1,qnn,qnn_q1,L+D+R,model_stage_v1__qnn_q1__ry_crx_ring,20260818,COMPLETE,,RY_CRX_RING,"{""ansatz"":""RY_CRX_RING"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.3777296015225091,0.7421166308678644,0.3826259143909218,0.060830200533896886
QNN_Q1,qnn,qnn_q1,L+D+R,model_stage_v1__qnn_q1__ry_rz_cz_brickwork,20260818,COMPLETE,,RY_RZ_CZ_BRICKWORK,"{""ansatz"":""RY_RZ_CZ_BRICKWORK"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.37683476648098047,0.7414824618006466,0.37950675412893203,0.05618898501807014
QNN_Q1,qnn,qnn_q1,L+D,model_stage_v1__qnn_q1__ry_rz_cz_brickwork,20260818,COMPLETE,,RY_RZ_CZ_BRICKWORK,"{""ansatz"":""RY_RZ_CZ_BRICKWORK"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.37224781135395424,0.7362798708809858,0.3751323190699774,0.05801665486869223
QNN_Q1,qnn,qnn_q1,L,model_stage_v1__qnn_q1__ry_rz_cz_brickwork,20260818,COMPLETE,,RY_RZ_CZ_BRICKWORK,"{""ansatz"":""RY_RZ_CZ_BRICKWORK"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.3690982315375506,0.7358047247073256,0.3681437639003615,0.05791825312350902
QNN_Q1,qnn,qnn_q1,L+D,model_stage_v1__qnn_q1__ry_crx_ring,20260818,COMPLETE,,RY_CRX_RING,"{""ansatz"":""RY_CRX_RING"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.3683272888595489,0.7387100919107562,0.37206348493405833,0.05807265604909542
QNN_Q1,qnn,qnn_q1,L,model_stage_v1__qnn_q1__rot_cnot_ring,20260818,COMPLETE,,ROT_CNOT_RING,"{""ansatz"":""ROT_CNOT_RING"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.36763376712456275,0.7337866662259248,0.3669618746961984,0.05802457380943783
QNN_Q1,qnn,qnn_q1,L,model_stage_v1__qnn_q1__ry_crx_ring,20260818,COMPLETE,,RY_CRX_RING,"{""ansatz"":""RY_CRX_RING"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.362942859335336,0.7337754181251896,0.36291847608810274,0.05890180429064741
QNN_Q1,qnn,qnn_q1,L+D,model_stage_v1__qnn_q1__rot_cnot_ring,20260818,COMPLETE,,ROT_CNOT_RING,"{""ansatz"":""ROT_CNOT_RING"",""batch_size"":128,""epochs"":45,""imbalance"":""sqrt"",""layers"":2,""learning_rate"":0.01,""qubits_pca"":4,""weight_decay"":0.0001}",10760,1986,0.1845724907063197,0.36043468900371284,0.7370449138957889,0.36477176666505323,0.05749499893919798
