target,n,missing_all_feature_cells_pct,available_features_mean,available_features_median,log_assets_t__missing_pct,roa_t__missing_pct,ocf_to_assets_t__missing_pct,current_ratio_t__missing_pct,liabilities_to_assets_t__missing_pct,working_capital_to_assets_t__missing_pct,accruals_to_assets_t__missing_pct,asset_growth_1y__missing_pct,delta_roa_1y__missing_pct,delta_ocf_to_assets_1y__missing_pct,current_ratio_change_1y__missing_pct,delta_liabilities_to_assets_1y__missing_pct,log1p_revenues_t__missing_pct,profit_margin_t__missing_pct,ocf_margin_t__missing_pct,asset_turnover_t__missing_pct,revenue_growth_1y__missing_pct
0,16048,6.9501055656559725,15.818482053838485,17.0,0.012462612163509471,2.075024925224327,1.4705882352941175,0.28664007976071787,0.14332003988035893,0.28664007976071787,2.2121136590229313,11.621385842472582,13.708873379860421,13.253988035892322,11.901794616151545,11.80209371884347,7.321784646061815,8.025922233300099,7.415254237288135,7.334247258225323,19.279661016949152
1,3623,6.1778506599990255,15.949765387800166,17.0,0.08280430582390284,2.1253105161468397,1.6284846812034226,0.8004416229643941,0.3036157880209771,0.8556444935136628,2.4013248688931825,6.927960253933205,10.046922439966878,9.494893734474193,7.9216119238200395,7.28677891250345,8.804857852608336,9.550096605023462,8.998067899530776,8.887662158432239,18.906983163124483
