research_sector,n,missing_all_feature_cells_pct,available_features_mean,available_features_median,log_assets_t__missing_pct,roa_t__missing_pct,ocf_to_assets_t__missing_pct,current_ratio_t__missing_pct,liabilities_to_assets_t__missing_pct,working_capital_to_assets_t__missing_pct,accruals_to_assets_t__missing_pct,asset_growth_1y__missing_pct,delta_roa_1y__missing_pct,delta_ocf_to_assets_1y__missing_pct,current_ratio_change_1y__missing_pct,delta_liabilities_to_assets_1y__missing_pct,log1p_revenues_t__missing_pct,profit_margin_t__missing_pct,ocf_margin_t__missing_pct,asset_turnover_t__missing_pct,revenue_growth_1y__missing_pct
Extended_Candidate,5683,5.310989431845235,16.09713179658631,17.0,0.0351926799225761,1.8476156959352457,1.2141474573288755,0.4399084990322013,0.2815414393806088,0.4575048389934893,2.041175435509414,5.085342248812247,7.9711420024634885,7.425655463663558,5.648425127573465,5.41967270807672,8.93894070033433,9.730775998592293,9.079711420024635,8.974133380256905,15.695935245468942
Industrials_Manufacturing,8230,5.860195840182975,16.003766707168893,17.0,0.024301336573511544,1.9441069258809234,1.3244228432563792,0.37667071688942894,0.1336573511543135,0.37667071688942894,2.1020656136087483,8.39611178614824,10.571081409477522,10.048602673147023,8.772782503037666,8.578371810449575,7.253948967193195,8.007290400972053,7.351154313487242,7.278250303766708,17.083839611178615
Retail,1316,19.376899696048632,13.705927051671733,15.0,0.0,4.331306990881459,3.571428571428571,0.3799392097264438,0.1519756838905775,0.3799392097264438,4.407294832826747,45.06079027355623,46.20060790273556,46.048632218844986,45.36474164133739,45.2887537993921,9.270516717325227,10.030395136778116,9.346504559270517,9.270516717325227,50.30395136778115
Technology,4442,6.755038800752178,15.85164340387213,17.0,0.022512381809995496,1.9810895992796038,1.5758667266996849,0.31517334533993696,0.11256190904997748,0.3376857271499325,2.1386762719495724,12.224223322827555,14.25033768572715,13.867627194957228,12.539396668167493,12.336785231877533,6.010805943268798,6.528590724898694,6.123367852318776,6.033318325078793,18.43764070238631
