comparison_id,replicate,status,model_a_ap,model_b_ap,delta_ap_a_minus_b,model_a_roc_auc,model_b_roc_auc,delta_roc_auc_a_minus_b
qnn_minus_pca_matched_fixed_l2_logistic,631,VALID,0.3657018731243848,0.37356942751651967,-0.007867554392134879,0.7333206387510429,0.7335904876054311,-0.0002698488543881883
xgboost_minus_hist_gradient_boosting,632,VALID,0.4189373891482578,0.4069167654195202,0.012020623728737578,0.7708545734482388,0.7693539357736616,0.0015006376745771988
xgboost_minus_random_forest,632,VALID,0.4189373891482578,0.41063981852429243,0.008297570623965356,0.7708545734482388,0.7688471470246251,0.002007426423613734
qnn_minus_pca_matched_mlp,632,VALID,0.38754453786362636,0.3969792386774835,-0.009434700813857166,0.7521032719513643,0.7535231991523428,-0.0014199272009784991
qnn_minus_pca_matched_fixed_l2_logistic,632,VALID,0.38754453786362636,0.3855442489893347,0.002000288874291656,0.7521032719513643,0.7504828788969525,0.0016203930544117506
xgboost_minus_hist_gradient_boosting,633,VALID,0.4181728079962653,0.41192190118303584,0.006250906813229484,0.7496741429347855,0.7489992296395266,0.0006749132952589276
xgboost_minus_random_forest,633,VALID,0.4181728079962653,0.4126270984015742,0.0055457095946911394,0.7496741429347855,0.7507847958259743,-0.0011106528911888347
qnn_minus_pca_matched_mlp,633,VALID,0.39030766522490146,0.3903977446437903,-9.00794188888332e-05,0.7342311372122299,0.7344035064369132,-0.00017236922468333304
qnn_minus_pca_matched_fixed_l2_logistic,633,VALID,0.39030766522490146,0.3786956960988687,0.01161196912603274,0.7342311372122299,0.7327502666906448,0.001480870521585076
xgboost_minus_hist_gradient_boosting,634,VALID,0.4121901917185299,0.4084492698255706,0.0037409218929592702,0.7646682287851971,0.7641153451388871,0.0005528836463100095
xgboost_minus_random_forest,634,VALID,0.4121901917185299,0.4124018130724143,-0.00021162135388441694,0.7646682287851971,0.7632757777800768,0.0013924510051203098
qnn_minus_pca_matched_mlp,634,VALID,0.37962084251731865,0.40467527016458915,-0.025054427647270505,0.7413971994363721,0.7459229550678058,-0.004525755631433759
qnn_minus_pca_matched_fixed_l2_logistic,634,VALID,0.37962084251731865,0.38678997569296325,-0.007169133175644604,0.7413971994363721,0.7420771181862301,-0.0006799187498580661
xgboost_minus_hist_gradient_boosting,635,VALID,0.4307975610318946,0.43017562255636776,0.0006219384755268287,0.7574654891609633,0.758970527947416,-0.0015050387864526948
xgboost_minus_random_forest,635,VALID,0.4307975610318946,0.4270401739648121,0.003757387067082507,0.7574654891609633,0.7582931807352301,-0.0008276915742667645
qnn_minus_pca_matched_mlp,635,VALID,0.38059784983217926,0.4079111831917577,-0.027313333359578418,0.7372402130320932,0.7432415110411669,-0.0060012980090736745
qnn_minus_pca_matched_fixed_l2_logistic,635,VALID,0.38059784983217926,0.38986017067291784,-0.00926232084073858,0.7372402130320932,0.7387578992033059,-0.0015176861712127288
xgboost_minus_hist_gradient_boosting,636,VALID,0.39866798680894294,0.38711128146341717,0.011556705345525775,0.7653250048222223,0.7617843978219698,0.0035406070002524936
xgboost_minus_random_forest,636,VALID,0.39866798680894294,0.3903354967768473,0.00833249003209563,0.7653250048222223,0.7638410741637172,0.0014839306585051615
qnn_minus_pca_matched_mlp,636,VALID,0.36367129837758894,0.3702269996642562,-0.00655570128666727,0.7450688726463166,0.746978967569568,-0.0019100949232514486
qnn_minus_pca_matched_fixed_l2_logistic,636,VALID,0.36367129837758894,0.368074625763556,-0.0044033273859670485,0.7450688726463166,0.7435920412888277,0.0014768313574888836
xgboost_minus_hist_gradient_boosting,637,VALID,0.4198547506213436,0.41142840906099937,0.00842634156034422,0.7538378278719499,0.7539561086723776,-0.00011828080042775024
xgboost_minus_random_forest,637,VALID,0.4198547506213436,0.4138337361466661,0.006021014474677511,0.7538378278719499,0.7546808751242825,-0.0008430472523326404
qnn_minus_pca_matched_mlp,637,VALID,0.3936326111518032,0.39989172007441826,-0.006259108922615053,0.7331534022901738,0.7338777733430323,-0.0007243710528584968
qnn_minus_pca_matched_fixed_l2_logistic,637,VALID,0.3936326111518032,0.38324046478009643,0.010392146371706767,0.7331534022901738,0.7294325842931457,0.0037208179970280586
xgboost_minus_hist_gradient_boosting,638,VALID,0.41785679847872725,0.41562729291185685,0.0022295055668704045,0.7658261782475958,0.7653583735465584,0.0004678047010373554
xgboost_minus_random_forest,638,VALID,0.41785679847872725,0.415812300232136,0.002044498246591253,0.7658261782475958,0.7627403263768111,0.003085851870784695
qnn_minus_pca_matched_mlp,638,VALID,0.3921724056154782,0.39966625215590557,-0.00749384654042734,0.7468905096154338,0.7503300174395737,-0.0034395078241399313
qnn_minus_pca_matched_fixed_l2_logistic,638,VALID,0.3921724056154782,0.3948855668941728,-0.002713161278694587,0.7468905096154338,0.7479075901216108,-0.0010170805061769927
xgboost_minus_hist_gradient_boosting,639,VALID,0.4201131743083987,0.4182701543595475,0.0018430199488511656,0.7519445670928706,0.7517562367271672,0.00018833036570342632
xgboost_minus_random_forest,639,VALID,0.4201131743083987,0.4153454681333112,0.004767706175087483,0.7519445670928706,0.7515903878544363,0.00035417923843428234
qnn_minus_pca_matched_mlp,639,VALID,0.385745241814811,0.3992135939763626,-0.013468352161551567,0.7332187141855048,0.7358216991151372,-0.0026029849296324015
qnn_minus_pca_matched_fixed_l2_logistic,639,VALID,0.385745241814811,0.3846999417241732,0.0010453000906378018,0.7332187141855048,0.7322896432411332,0.0009290709443715572
xgboost_minus_hist_gradient_boosting,640,VALID,0.4223664188841552,0.41212510195949165,0.010241316924663568,0.7583215383326498,0.7566465022118025,0.0016750361208472953
xgboost_minus_random_forest,640,VALID,0.4223664188841552,0.4083521323758779,0.014014286508277296,0.7583215383326498,0.755786364778785,0.002535173553864789
qnn_minus_pca_matched_mlp,640,VALID,0.3979975919543218,0.4016760825302861,-0.003678490575964255,0.7386695124700601,0.7402443934449172,-0.0015748809748571402
qnn_minus_pca_matched_fixed_l2_logistic,640,VALID,0.3979975919543218,0.3868946563102186,0.011102935644103251,0.7386695124700601,0.7360548275267114,0.0026146849433487107
xgboost_minus_hist_gradient_boosting,641,VALID,0.41101942314757856,0.4036062096719106,0.007413213475667979,0.7626537709977099,0.7604179396735714,0.0022358313241385153
xgboost_minus_random_forest,641,VALID,0.41101942314757856,0.40744602584789136,0.0035733972996871977,0.7626537709977099,0.7610981977419886,0.0015555732557213098
qnn_minus_pca_matched_mlp,641,VALID,0.383380397607695,0.3912019433684579,-0.007821545760762938,0.7405638865843144,0.7448734570574922,-0.004309570473177815
qnn_minus_pca_matched_fixed_l2_logistic,641,VALID,0.383380397607695,0.3794166952655251,0.003963702342169917,0.7405638865843144,0.7398735413593766,0.0006903452249378272
xgboost_minus_hist_gradient_boosting,642,VALID,0.4113569117479269,0.40362537215748684,0.00773153959044004,0.7469868851288014,0.7443906612177078,0.002596223911093598
xgboost_minus_random_forest,642,VALID,0.4113569117479269,0.4090220613929918,0.0023348503549350808,0.7469868851288014,0.748491912497026,-0.001505027368224554
qnn_minus_pca_matched_mlp,642,VALID,0.38977013301479163,0.4029585463719328,-0.01318841335714116,0.730124732210263,0.7343639829909048,-0.004239250780641801
qnn_minus_pca_matched_fixed_l2_logistic,642,VALID,0.38977013301479163,0.39115185075664505,-0.0013817177418534166,0.730124732210263,0.7313297266408177,-0.0012049944305547733
xgboost_minus_hist_gradient_boosting,643,VALID,0.4118863298242575,0.4098903340287983,0.001995995795459171,0.7561008301907849,0.7544901826716712,0.0016106475191136616
xgboost_minus_random_forest,643,VALID,0.4118863298242575,0.40895516180886843,0.002931168015389063,0.7561008301907849,0.7550843251457204,0.001016505045064453
qnn_minus_pca_matched_mlp,643,VALID,0.3870441808037653,0.3996734882382485,-0.012629307434483206,0.733313837945517,0.7351068399000054,-0.0017930019544883935
qnn_minus_pca_matched_fixed_l2_logistic,643,VALID,0.3870441808037653,0.38779407929311843,-0.0007498984893531402,0.733313837945517,0.7314969307982354,0.0018169071472815546
xgboost_minus_hist_gradient_boosting,644,VALID,0.41240743450340456,0.4044058094573014,0.008001625046103134,0.7600821752967287,0.759454351442453,0.0006278238542757331
xgboost_minus_random_forest,644,VALID,0.41240743450340456,0.4013112807415291,0.011096153761875449,0.7600821752967287,0.7572171219091743,0.0028650533875543838
qnn_minus_pca_matched_mlp,644,VALID,0.37385025320867277,0.3876232025438585,-0.013772949335185747,0.7331321195912579,0.738457446736928,-0.005325327145670133
qnn_minus_pca_matched_fixed_l2_logistic,644,VALID,0.37385025320867277,0.380993967373217,-0.007143714164544235,0.7331321195912579,0.7374247262310598,-0.00429260663980191
xgboost_minus_hist_gradient_boosting,645,VALID,0.40512411303880635,0.40063581071405835,0.004488302324748006,0.7657163465030958,0.7648101666395242,0.0009061798635716656
xgboost_minus_random_forest,645,VALID,0.40512411303880635,0.3933122932959999,0.011811819742806429,0.7657163465030958,0.7622323450274266,0.003484001475669185
qnn_minus_pca_matched_mlp,645,VALID,0.3773219893634823,0.39149145654004347,-0.014169467176561146,0.7395681744480366,0.7448162843996404,-0.005248109951603852
qnn_minus_pca_matched_fixed_l2_logistic,645,VALID,0.3773219893634823,0.3774482329766508,-0.0001262436131684863,0.7395681744480366,0.7422310737582989,-0.002662899310262312
xgboost_minus_hist_gradient_boosting,646,VALID,0.4233010330866992,0.4199408189243176,0.0033602141623815807,0.7666607526820463,0.7647071031295829,0.0019536495524633546
xgboost_minus_random_forest,646,VALID,0.4233010330866992,0.41638787112700826,0.006913161959690939,0.7666607526820463,0.7670984883064712,-0.00043773562442495084
qnn_minus_pca_matched_mlp,646,VALID,0.39123098138637674,0.39869472822479557,-0.007463746838418828,0.744354750948776,0.7495129973182444,-0.005158246369468378
qnn_minus_pca_matched_fixed_l2_logistic,646,VALID,0.39123098138637674,0.39091903111792214,0.00031195026845459717,0.744354750948776,0.7489044692284064,-0.004549718279630355
xgboost_minus_hist_gradient_boosting,647,VALID,0.4053769469361412,0.39783940216087854,0.007537544775262639,0.7561061458317192,0.7550354016481553,0.0010707441835638987
xgboost_minus_random_forest,647,VALID,0.4053769469361412,0.39711428956074435,0.008262657375396831,0.7561061458317192,0.7534041768033548,0.0027019690283643927
qnn_minus_pca_matched_mlp,647,VALID,0.3799775678424222,0.383219414630228,-0.0032418467878058133,0.7349985910505599,0.7368697103418036,-0.001871119291243728
qnn_minus_pca_matched_fixed_l2_logistic,647,VALID,0.3799775678424222,0.3662956389138552,0.013681928928567011,0.7349985910505599,0.735010011862723,-1.1420812163098759e-05
xgboost_minus_hist_gradient_boosting,648,VALID,0.43507242425017345,0.43020022557770604,0.004872198672467409,0.7724552466037609,0.7715704677775548,0.0008847788262060785
xgboost_minus_random_forest,648,VALID,0.43507242425017345,0.42925636330748507,0.005816060942688384,0.7724552466037609,0.7715992716768164,0.0008559749269444472
qnn_minus_pca_matched_mlp,648,VALID,0.41325749217705554,0.3961555177991694,0.01710197437788613,0.7515109081175133,0.7518099333021036,-0.0002990251845902403
qnn_minus_pca_matched_fixed_l2_logistic,648,VALID,0.41325749217705554,0.39180716772404595,0.021450324453009595,0.7515109081175133,0.749169678110152,0.0023412300073613057
xgboost_minus_hist_gradient_boosting,649,VALID,0.4317059876784104,0.433219412485453,-0.0015134248070425849,0.7672607053235709,0.7674731116472233,-0.000212406323652381
xgboost_minus_random_forest,649,VALID,0.4317059876784104,0.4288245758262885,0.0028814118521218735,0.7672607053235709,0.765134090743929,0.0021266145796419167
qnn_minus_pca_matched_mlp,649,VALID,0.39771075159521274,0.4016369350156447,-0.003926183420431939,0.7448274181798281,0.7462864500017494,-0.0014590318219213083
qnn_minus_pca_matched_fixed_l2_logistic,649,VALID,0.39771075159521274,0.3949502949950022,0.0027604566002105146,0.7448274181798281,0.7458066853488533,-0.0009792671690251886
xgboost_minus_hist_gradient_boosting,650,VALID,0.3987779812494724,0.3970128593196935,0.0017651219297789011,0.7649078104945266,0.7649883368348184,-8.052634029176442e-05
xgboost_minus_random_forest,650,VALID,0.3987779812494724,0.39648235134916165,0.002295629900310736,0.7649078104945266,0.7666250575780491,-0.0017172470835224996
qnn_minus_pca_matched_mlp,650,VALID,0.3853829989854234,0.393900515977198,-0.00851751699177461,0.7455906395449988,0.7506293693975428,-0.005038729852543944
qnn_minus_pca_matched_fixed_l2_logistic,650,VALID,0.3853829989854234,0.38513735032096436,0.00024564866445903055,0.7455906395449988,0.7460562968338165,-0.0004656572888176447
xgboost_minus_hist_gradient_boosting,651,VALID,0.4061060000913356,0.40320205337893555,0.0029039467124000184,0.7509218695180407,0.751553884973826,-0.0006320154557852842
xgboost_minus_random_forest,651,VALID,0.4061060000913356,0.4034849016488395,0.0026210984424960837,0.7509218695180407,0.7485086747105527,0.0024131948074880283
qnn_minus_pca_matched_mlp,651,VALID,0.3728234730626845,0.3839048159489308,-0.011081342886246293,0.7263840967125089,0.7310165338798157,-0.004632437167306769
qnn_minus_pca_matched_fixed_l2_logistic,651,VALID,0.3728234730626845,0.3741902105235376,-0.0013667374608531402,0.7263840967125089,0.7296317982104562,-0.0032477014979472862
xgboost_minus_hist_gradient_boosting,652,VALID,0.4304075013416814,0.43225020657602453,-0.001842705234343156,0.7630321696194561,0.7656497066693588,-0.0026175370499027517
xgboost_minus_random_forest,652,VALID,0.4304075013416814,0.4209110168594038,0.009496484482277578,0.7630321696194561,0.7633652357250109,-0.0003330661055548356
qnn_minus_pca_matched_mlp,652,VALID,0.4011198950855727,0.415653901013266,-0.014534005927693272,0.7460312412962784,0.74889143091066,-0.002860189614381614
qnn_minus_pca_matched_fixed_l2_logistic,652,VALID,0.4011198950855727,0.4016053842574746,-0.00048548917190188723,0.7460312412962784,0.746033289230787,-2.0479345086421574e-06
xgboost_minus_hist_gradient_boosting,653,VALID,0.422307462575691,0.42003167047639856,0.002275792099292462,0.7637631219604221,0.7657185180005662,-0.001955396040144164
xgboost_minus_random_forest,653,VALID,0.422307462575691,0.41524034174399427,0.007067120831696749,0.7637631219604221,0.7607776145576166,0.002985507402805454
qnn_minus_pca_matched_mlp,653,VALID,0.389866451309998,0.4017036136948913,-0.011837162384893352,0.7387015956768466,0.7425722051721615,-0.003870609495314925
qnn_minus_pca_matched_fixed_l2_logistic,653,VALID,0.389866451309998,0.38974995139913404,0.00011649991086393197,0.7387015956768466,0.7373498183219214,0.0013517773549251988
xgboost_minus_hist_gradient_boosting,654,VALID,0.41829944492154925,0.41440236907687866,0.0038970758446705833,0.7593748787361799,0.7573789161362188,0.001995962599961154
xgboost_minus_random_forest,654,VALID,0.41829944492154925,0.40966068847334647,0.008638756448202778,0.7593748787361799,0.7559002878313682,0.003474590904811725
qnn_minus_pca_matched_mlp,654,VALID,0.3888943780928008,0.4069691268176787,-0.01807474872487791,0.734019697913662,0.7410611634841917,-0.007041465570529759
qnn_minus_pca_matched_fixed_l2_logistic,654,VALID,0.3888943780928008,0.39147448752027225,-0.0025801094274714442,0.734019697913662,0.737833610000938,-0.0038139120872759946
xgboost_minus_hist_gradient_boosting,655,VALID,0.42153211261233176,0.41853548838279286,0.002996624229538891,0.7659734453679383,0.7659659062051051,7.539162833247737e-06
xgboost_minus_random_forest,655,VALID,0.42153211261233176,0.4179065354695978,0.0036255771427339822,0.7659734453679383,0.7669395919192872,-0.0009661465513488565
qnn_minus_pca_matched_mlp,655,VALID,0.38829344207505273,0.4057290326008822,-0.017435590525829492,0.7507996330865174,0.7538919369277038,-0.0030923038411864168
qnn_minus_pca_matched_fixed_l2_logistic,655,VALID,0.38829344207505273,0.39382444884264084,-0.005531006767588109,0.7507996330865174,0.7506327511663595,0.00016688192015790193
xgboost_minus_hist_gradient_boosting,656,VALID,0.42052393834504165,0.4118658143817303,0.008658123963311337,0.7574813397370271,0.757686207552053,-0.00020486781502582208
xgboost_minus_random_forest,656,VALID,0.42052393834504165,0.41319956928861984,0.007324369056421809,0.7574813397370271,0.7573711760489026,0.0001101636881245538
qnn_minus_pca_matched_mlp,656,VALID,0.38458734972590725,0.3929096932991259,-0.008322343573218649,0.7335034743932409,0.7368626080165268,-0.0033591336232858815
qnn_minus_pca_matched_fixed_l2_logistic,656,VALID,0.38458734972590725,0.3870200551680578,-0.0024327054421505734,0.7335034743932409,0.7350972978977286,-0.001593823504487668
xgboost_minus_hist_gradient_boosting,657,VALID,0.43070386130165805,0.43219268854697884,-0.0014888272453207896,0.7606747518830388,0.7594801394112641,0.0011946124717746587
xgboost_minus_random_forest,657,VALID,0.43070386130165805,0.4229753168642093,0.007728544437448748,0.7606747518830388,0.7597294008824528,0.0009453510005860144
qnn_minus_pca_matched_mlp,657,VALID,0.40817723237451076,0.4025672471852895,0.005609985189221234,0.7441014232016763,0.7432722577328352,0.0008291654688410421
qnn_minus_pca_matched_fixed_l2_logistic,657,VALID,0.40817723237451076,0.3968640513210655,0.011313181053445254,0.7441014232016763,0.7427162391602111,0.0013851840414651484
xgboost_minus_hist_gradient_boosting,658,VALID,0.4034848560064943,0.4012233182908181,0.0022615377156762206,0.7612611633428821,0.7589443389310941,0.002316824411787932
xgboost_minus_random_forest,658,VALID,0.4034848560064943,0.3972393924303397,0.006245463576154631,0.7612611633428821,0.7605719698422002,0.0006891935006818617
qnn_minus_pca_matched_mlp,658,VALID,0.3770228014306549,0.38600983807944805,-0.008987036648793134,0.740332263213436,0.7413462411838916,-0.0010139779704555485
qnn_minus_pca_matched_fixed_l2_logistic,658,VALID,0.3770228014306549,0.3762954380320978,0.0007273633985571126,0.740332263213436,0.7388222507800533,0.0015100124333827791
xgboost_minus_hist_gradient_boosting,659,VALID,0.41606658190248824,0.4072035236381465,0.00886305826434175,0.7650497551489674,0.7600482549737864,0.005001500175181084
xgboost_minus_random_forest,659,VALID,0.41606658190248824,0.40750054652490536,0.008566035377582881,0.7650497551489674,0.7626214209600373,0.0024283341889301813
qnn_minus_pca_matched_mlp,659,VALID,0.3918582193638154,0.39761835157036607,-0.005760132206550694,0.7445949487339076,0.7463637612537225,-0.0017688125198148663
qnn_minus_pca_matched_fixed_l2_logistic,659,VALID,0.3918582193638154,0.3977299617085087,-0.0058717423446933426,0.7445949487339076,0.7459706666161886,-0.001375717882280969
xgboost_minus_hist_gradient_boosting,660,VALID,0.41713763960718936,0.41093222146513364,0.006205418142055719,0.7578445952654019,0.7576046792082259,0.00023991605717599285
xgboost_minus_random_forest,660,VALID,0.41713763960718936,0.42072010781969676,-0.003582468212507406,0.7578445952654019,0.7580388023300579,-0.00019420706465600457
qnn_minus_pca_matched_mlp,660,VALID,0.3893063169297828,0.398755421322639,-0.009449104392856233,0.7356577928329199,0.7403244900471195,-0.0046666972141996554
qnn_minus_pca_matched_fixed_l2_logistic,660,VALID,0.3893063169297828,0.3868560758825018,0.0024502410472809766,0.7356577928329199,0.7391178624902798,-0.003460069657359899
xgboost_minus_hist_gradient_boosting,661,VALID,0.3832006685242201,0.38225938454874786,0.000941283975472218,0.7493128032268984,0.747004165256309,0.0023086379705894444
xgboost_minus_random_forest,661,VALID,0.3832006685242201,0.3818777334201173,0.0013229351041027515,0.7493128032268984,0.7489630639080072,0.0003497393188912623
qnn_minus_pca_matched_mlp,661,VALID,0.36088128097230443,0.3689772397762867,-0.008095958803982284,0.7272599806310881,0.7275751955695965,-0.0003152149385083902
qnn_minus_pca_matched_fixed_l2_logistic,661,VALID,0.36088128097230443,0.36073198872115453,0.00014929225114990174,0.7272599806310881,0.7258044327541464,0.0014555478769416874
xgboost_minus_hist_gradient_boosting,662,VALID,0.40056037858133153,0.39711247091859486,0.003447907662736671,0.7552668520167649,0.7558400488787457,-0.0005731968619807626
xgboost_minus_random_forest,662,VALID,0.40056037858133153,0.3977528907904352,0.002807487790896346,0.7552668520167649,0.7564142325100078,-0.0011473804932429221
qnn_minus_pca_matched_mlp,662,VALID,0.3714803928458159,0.38394515018078995,-0.012464757334974041,0.7311189824342298,0.7327351944266343,-0.0016162119924044704
qnn_minus_pca_matched_fixed_l2_logistic,662,VALID,0.3714803928458159,0.37605433170107766,-0.00457393885526175,0.7311189824342298,0.7308924898615261,0.00022649257270368484
xgboost_minus_hist_gradient_boosting,663,VALID,0.41876273733571384,0.4164131633582301,0.0023495739774837543,0.754838920984787,0.7541772161460716,0.0006617048387154156
xgboost_minus_random_forest,663,VALID,0.41876273733571384,0.4169406675011092,0.0018220698346046449,0.754838920984787,0.7552998256330519,-0.00046090464826487043
qnn_minus_pca_matched_mlp,663,VALID,0.40645233899782585,0.41808915739958064,-0.01163681840175479,0.7369474097987448,0.7411312356647295,-0.004183825865984647
qnn_minus_pca_matched_fixed_l2_logistic,663,VALID,0.40645233899782585,0.405052928220453,0.0013994107773728226,0.7369474097987448,0.7379674770211467,-0.001020067222401888
xgboost_minus_hist_gradient_boosting,664,VALID,0.4192015175200571,0.4186255266963548,0.0005759908237022993,0.7620767656469798,0.7609204466849259,0.001156318962053926
xgboost_minus_random_forest,664,VALID,0.4192015175200571,0.418855836840112,0.0003456806799450596,0.7620767656469798,0.7610519110292431,0.0010248546177367146
qnn_minus_pca_matched_mlp,664,VALID,0.38519879120842815,0.4067758286266301,-0.02157703741820194,0.741103054771875,0.7464605033459164,-0.005357448574041412
qnn_minus_pca_matched_fixed_l2_logistic,664,VALID,0.38519879120842815,0.39972346000734416,-0.014524668798916007,0.741103054771875,0.7440528480424207,-0.0029497932705456753
xgboost_minus_hist_gradient_boosting,665,VALID,0.4116405602639013,0.4087192013816781,0.0029213588822231684,0.7564149326735932,0.755174685498011,0.001240247175582132
xgboost_minus_random_forest,665,VALID,0.4116405602639013,0.40383817855140564,0.007802381712495643,0.7564149326735932,0.7557642526002804,0.0006506800733128149
qnn_minus_pca_matched_mlp,665,VALID,0.38683738390179223,0.39481435581892405,-0.007976971917131814,0.7342899943823731,0.7388073040497982,-0.00451730966742514
qnn_minus_pca_matched_fixed_l2_logistic,665,VALID,0.38683738390179223,0.38056691447042407,0.006270469431368164,0.7342899943823731,0.7375449835726973,-0.0032549891903241868
xgboost_minus_hist_gradient_boosting,666,VALID,0.398219877562906,0.3993713091104324,-0.0011514315475263937,0.7574633043429575,0.7577128215165385,-0.00024951717358101533
xgboost_minus_random_forest,666,VALID,0.398219877562906,0.38976374860346746,0.008456128959438536,0.7574633043429575,0.754684471902949,0.0027788324400085385
qnn_minus_pca_matched_mlp,666,VALID,0.36791376438957957,0.3795439045468701,-0.011630140157290525,0.7330640913894058,0.7377770699193328,-0.0047129785299270255
qnn_minus_pca_matched_fixed_l2_logistic,666,VALID,0.36791376438957957,0.36754535257909327,0.0003684118104863021,0.7330640913894058,0.7339018084768139,-0.0008377170874080964
xgboost_minus_hist_gradient_boosting,667,VALID,0.41980005802472603,0.4177781885480041,0.002021869476721949,0.7585117249798679,0.7590005839639664,-0.0004888589840985613
xgboost_minus_random_forest,667,VALID,0.41980005802472603,0.42511215593281493,-0.0053120979080888975,0.7585117249798679,0.7574069629383462,0.0011047620415216564
qnn_minus_pca_matched_mlp,667,VALID,0.393596568148954,0.4092343446320144,-0.015637776483060417,0.7346297755066549,0.7409540573985066,-0.006324281891851746
qnn_minus_pca_matched_fixed_l2_logistic,667,VALID,0.393596568148954,0.39202392949299214,0.0015726386559618555,0.7346297755066549,0.7380474006879469,-0.003417625181292072
xgboost_minus_hist_gradient_boosting,668,VALID,0.3969476118253087,0.4014600526770433,-0.004512440851734634,0.7534918316050309,0.7576205321858259,-0.004128700580795064
xgboost_minus_random_forest,668,VALID,0.3969476118253087,0.39776518982568304,-0.0008175780003743527,0.7534918316050309,0.7539603602021272,-0.0004685285970963404
qnn_minus_pca_matched_mlp,668,VALID,0.3663765052846806,0.37292032328931246,-0.006543818004631885,0.7344731960818287,0.7372887586365676,-0.002815562554738915
qnn_minus_pca_matched_fixed_l2_logistic,668,VALID,0.3663765052846806,0.3666603619072592,-0.00028385662257862654,0.7344731960818287,0.7344815626639198,-8.366582091134944e-06
xgboost_minus_hist_gradient_boosting,669,VALID,0.39221785612818416,0.39091018959386414,0.0013076665343200178,0.7597329485992641,0.7583427464369397,0.0013902021623244387
xgboost_minus_random_forest,669,VALID,0.39221785612818416,0.3847656771085567,0.0074521790196274695,0.7597329485992641,0.7573485021133479,0.0023844464859161807
qnn_minus_pca_matched_mlp,669,VALID,0.37181899777212774,0.36850487991632264,0.0033141178558050988,0.7383602196579575,0.7407438109433582,-0.0023835912854006658
qnn_minus_pca_matched_fixed_l2_logistic,669,VALID,0.37181899777212774,0.35635829747344283,0.015460700298684904,0.7383602196579575,0.7361251383655455,0.002235081292412011
xgboost_minus_hist_gradient_boosting,670,VALID,0.4045821048386847,0.4048292832432616,-0.00024717840457694207,0.7579136503982772,0.7576224303198289,0.00029122007844828435
xgboost_minus_random_forest,670,VALID,0.4045821048386847,0.4019681363505947,0.0026139684880899794,0.7579136503982772,0.7575540108049812,0.0003596395932959906
qnn_minus_pca_matched_mlp,670,VALID,0.3693956314799498,0.3781043236649469,-0.008708692184997091,0.7345032619130615,0.7363006138014513,-0.0017973518883898087
qnn_minus_pca_matched_fixed_l2_logistic,670,VALID,0.3693956314799498,0.3711644204413056,-0.0017687889613557939,0.7345032619130615,0.7342983417997546,0.00020492011330686122
xgboost_minus_hist_gradient_boosting,671,VALID,0.40582551220161917,0.4047523287420669,0.0010731834595522627,0.7628731340427634,0.7595218265082356,0.0033513075345277255
xgboost_minus_random_forest,671,VALID,0.40582551220161917,0.400169059206728,0.005656452994891148,0.7628731340427634,0.7583287831634964,0.004544350879266967
qnn_minus_pca_matched_mlp,671,VALID,0.3901898278648195,0.39836261993155353,-0.008172792066734047,0.7464586097828907,0.7485961200170931,-0.002137510234202389
qnn_minus_pca_matched_fixed_l2_logistic,671,VALID,0.3901898278648195,0.38547684238746266,0.004712985477356824,0.7464586097828907,0.7463936690367585,6.494074613216938e-05
xgboost_minus_hist_gradient_boosting,672,VALID,0.42044333376097914,0.41746357292584135,0.0029797608351377902,0.7609866681409266,0.7618104109421464,-0.0008237428012197734
xgboost_minus_random_forest,672,VALID,0.42044333376097914,0.4168549655999294,0.0035883681610497375,0.7609866681409266,0.7611583743459931,-0.0001717062050664575
qnn_minus_pca_matched_mlp,672,VALID,0.3875969799744892,0.38974130195504864,-0.002144321980559416,0.7393915913068845,0.7400835329073663,-0.0006919416004818046
qnn_minus_pca_matched_fixed_l2_logistic,672,VALID,0.3875969799744892,0.3782005557152837,0.009396424259205505,0.7393915913068845,0.7379800069164753,0.0014115843904092262
xgboost_minus_hist_gradient_boosting,673,VALID,0.40479542254109213,0.40086526112517556,0.0039301614159165665,0.7549764927954228,0.7560489723658448,-0.0010724795704220025
xgboost_minus_random_forest,673,VALID,0.40479542254109213,0.38940749815415476,0.015387924386937368,0.7549764927954228,0.7526831627448912,0.0022933300505315612
qnn_minus_pca_matched_mlp,673,VALID,0.39893930593465254,0.39688179896612025,0.0020575069685322966,0.7380993457845308,0.7415043145392939,-0.003404968754763038
qnn_minus_pca_matched_fixed_l2_logistic,673,VALID,0.39893930593465254,0.3751369906007043,0.02380231533394822,0.7380993457845308,0.7375192278381579,0.0005801179463729156
xgboost_minus_hist_gradient_boosting,674,VALID,0.4258364980655778,0.41878491696731784,0.007051581098259929,0.7565353704533138,0.7555198341516889,0.0010155363016248753
xgboost_minus_random_forest,674,VALID,0.4258364980655778,0.4179384096435943,0.007898088421983473,0.7565353704533138,0.7555022524373751,0.0010331180159386388
qnn_minus_pca_matched_mlp,674,VALID,0.37613127992530965,0.3808655129631209,-0.004734233037811231,0.7248298804311564,0.7309658987266883,-0.006136018295531898
qnn_minus_pca_matched_fixed_l2_logistic,674,VALID,0.37613127992530965,0.37378750088444956,0.0023437790408600834,0.7248298804311564,0.7262182864333778,-0.001388406002221454
